screen_name,followers,friends,tweets,place,user_location
nick__209,69.0,68.0,123.0,,"Modesto, CA"
UncleDame23,69.0,155.0,448.0,,
Alilbabytoogood,69.0,58.0,897.0,,"Turlock, CA"
lilyfreefierce,69.0,207.0,916.0,,
_kureena_,69.0,96.0,1504.0,,"South Los Angeles, Los Angeles"
necuuh,69.0,94.0,156.0,,"Ceres, CA"
Kristijan1001,69.0,102.0,317.0,,On Pandora
HeroRax,69.0,486.0,266.0,,"Turlock, California "
asdfjkmaria,69.0,83.0,411.0,, 
zaydenselhyso,69.0,51.0,10488.0,,
robertsautos,69.0,31.0,375.0,,"Modesto, CA"
Ruben__Padilla,69.0,55.0,9.0,,"Ceres, CA"
riley_tidwell3,69.0,65.0,74.0,,"Modesto, CA"
ChaseAllTimeLow,69.0,216.0,574.0,,"Modesto, CA"
seu_norcal,69.0,242.0,292.0,,"Modesto, CA"
seattlerockchic,69.0,868.0,64.0,,Seattle Washington USA
gonzoramsfan,68.0,197.0,502.0,"Modesto, CA",
lazypc,68.0,81.0,425.0,,Modesto CA
AceTheCrazyGame,68.0,137.0,1287.0,,Hell
larsena90,68.0,167.0,1732.0,,"Turlock, CA"
armaaaaaando,68.0,110.0,1209.0,,
XxRinkyDinkyxX,68.0,390.0,4210.0,,
NikDubsz,68.0,56.0,793.0,,"Turlock, CA"
jonny05modesto,68.0,310.0,674.0,,"Modesto, CA"
helpsyriakids1,68.0,442.0,3886.0,,United States
ride_loaded,68.0,203.0,915.0,,"Stockton/Modesto, CA"
TheZanzibarMan,68.0,137.0,4541.0,,"Modesto, CA"
_b_rizzel_15,68.0,120.0,49.0,,"Turlock, CA"
_addiiiie,68.0,148.0,346.0,,
SunburstPDC,68.0,504.0,67.0,,"Turlock, CA"
TiffMRat,68.0,189.0,3497.0,"Modesto, CA",CA
RochaTrans,68.0,59.0,402.0,,"Modesto, CA"
KenCarlson16,67.0,177.0,54.0,,"Modesto, CA"
Varni_Jeff,67.0,124.0,272.0,"Turlock, CA","California, USA"
GiovagnoAnn,67.0,302.0,1012.0,,"Texas, USA"
CamilleLpdla3,67.0,84.0,620.0,,"Paris, France"
MaryJonique34,67.0,2239.0,794.0,,Valenzuela City
stpdjaden,67.0,68.0,4673.0,,
ShellieSantos2,67.0,159.0,74.0,,"Turlock, CA"
devons1972,67.0,179.0,1163.0,,"Modesto, CA"
SlaveOf87858539,67.0,44.0,3424.0,,"Chicago IL, USA"
dijomuerte,67.0,74.0,175.0,,
gmorlang,67.0,82.0,641.0,,"Modesto, CA"
JustMari2012,67.0,247.0,2927.0,,
Brian1987_,67.0,206.0,1078.0,,"Modesto,Ca"
beccarbrinkley,67.0,131.0,1442.0,,"Inland Empire, CA"
wwolfeee,67.0,68.0,925.0,,"Warm Springs, OR"
Bardayson,67.0,98.0,184.0,,"Modesto, CA"
TweetinFlugun,67.0,46.0,1573.0,"Modesto, CA",
StripedBrain,67.0,125.0,16200.0,,"California, USA"
Jazzymomma95,67.0,132.0,499.0,,"Modesto, CA"
gatalbot,66.0,151.0,3826.0,,Mid-Western
ParkerSmigelski,66.0,226.0,783.0,,"Sacramento, CA"
MarkitoKrod,66.0,94.0,2347.0,,
TaraMuFukinBoss,66.0,228.0,19.0,,"Modesto, CA"
DomoPartnership,66.0,64.0,59.0,,"Modesto, CA"
D_BigRedMachine,66.0,165.0,9660.0,,Hotline Miami
Elisha_Micah,66.0,22.0,3766.0,,"Modesto, CA"
Jesssicaaaxoxo_,66.0,85.0,261.0,"Ceres, CA",
75_iroc87,66.0,162.0,468.0,,"USA
"
_delaneyserpa_,66.0,128.0,56.0,,"Hughson, CA"
juniorgarcia_0,66.0,125.0,112.0,,
laughgiglesnort,66.0,304.0,3560.0,,"Inland Empire, CA"
TheIEAHU,66.0,69.0,116.0,,"Inland Empire, CA"
chumasu,66.0,323.0,1333.0,,Modesto California
contatojoanaro2,66.0,1252.0,573.0,,
jbonham5494,66.0,186.0,545.0,,"Modesto, CA"
Eblison,66.0,58.0,1368.0,,"Modesto, California"
skyboundNbeond,66.0,82.0,1346.0,,"Modesto, CA"
SarahAnnMon,66.0,268.0,2579.0,,"Modesto, CA, USA"
bigpakidon,66.0,763.0,105.0,,"Abu Dhabi, United Arab Emirates"
CaptBDunn,65.0,112.0,988.0,"California, USA",
Robinsonpatric8,65.0,312.0,404.0,,"West Modesto, CA"
arianajaay_,65.0,97.0,173.0,,
MANDIE8082,65.0,202.0,7441.0,,"Modesto, Ca"
Kadykad01,65.0,96.0,179.0,,Turlock
JoslayCalderon,65.0,138.0,17.0,,"Modesto, CA"
jakal817,65.0,102.0,697.0,,"modesto, ca"
PlayShowsDotOrg,65.0,245.0,15.0,,"Modesto, CA"
isaacvillalobos,65.0,322.0,2492.0,"Keyes, CA",San Jose
DayBreakers1388,65.0,44.0,2385.0,,"Modesto, CA"
maosmer,65.0,133.0,123.0,"Turlock, CA",
tedsmall,65.0,130.0,7837.0,,"Poland, Maine"
RockiesFan84,64.0,210.0,2667.0,,"Ceres, CA"
SelinaMurillo_,64.0,64.0,165.0,,
Karely2155,64.0,66.0,319.0,,"Turlock, CA"
ChelsKristene,64.0,175.0,186.0,,"California, USA"
Kierstenn_am,64.0,102.0,86.0,,"Oakdale, CA"
nameisnoble,64.0,71.0,473.0,,"Modesto, CA"
1stBonesFan,64.0,225.0,644.0,,"Modesto, CA"
JackyKay,64.0,63.0,3466.0,,"Inland Empire,Ca"
femmefuckpunx,64.0,127.0,968.0,,"Modesto, CA"
kucker_kate,64.0,93.0,14.0,,
Irishgrl05,64.0,127.0,112.0,"Modesto, CA",
BringOutLadyEm,64.0,233.0,2082.0,"Modesto, CA",homesick
tony_650,64.0,546.0,636.0,,Modesto
priincesssdanii,64.0,168.0,13.0,,"Modesto, CA"
BlueFingerz,64.0,190.0,2897.0,,"New York, USA"
techleather,64.0,64.0,209.0,,"Modesto, CA"
Frank_Randolph3,63.0,130.0,263.0,,"Modesto, CA"
Str8Beast209,63.0,25.0,5280.0,"Turlock, CA",
vstephens1213,63.0,303.0,1649.0,"Modesto, CA",Northern California 
charliemenghett,63.0,309.0,1800.0,,Modesto CA
_Hana_Franco_,63.0,248.0,1032.0,,"California, USA"
Faviannn_D,63.0,66.0,155.0,,"Modesto, CA"
rlightfoot1973,63.0,527.0,56.0,,"Ceres, CA"
vibellagoodfyre,63.0,202.0,71.0,,
Jurie_venter64,63.0,78.0,505.0,,Ceres
OnlySweetTruth,63.0,74.0,4006.0,,"Vesoul, France"
maggieramone,63.0,405.0,1680.0,,"inland empire, california, USA"
_SaraBabyy_,63.0,158.0,3312.0,,"Modesto, CA"
OliviaH12311,63.0,203.0,1232.0,,"Modesto, Ca"
Antdeezy7777,63.0,214.0,723.0,,"Modesto, Ca"
TOPGUNNA2012,63.0,137.0,653.0,,Modesto
DNeelyy,62.0,63.0,106.0,,"Modesto, CA"
VulvaSagrada,62.0,178.0,441.0,,Turtle Island
tmarienance,62.0,89.0,1126.0,"Modesto, CA",
donatellorulez,62.0,202.0,7930.0,,"Modesto, CA"
dezzzzire,62.0,53.0,261.0,,"Tucson, AZ"
kota_boo145,62.0,134.0,101.0,,"Modesto, CA"
4purvus4,62.0,135.0,169.0,,
That_Palindrome,62.0,150.0,245.0,,"Modesto, CA"
heyimdais,62.0,89.0,1429.0,,"Turlock, CA"
deltondstyle,62.0,187.0,269.0,,"California, USA"
millertinston,62.0,182.0,2492.0,,"modesto, california"
oohlaladiane,62.0,55.0,616.0,,
kgutie18,62.0,205.0,825.0,,"Turlock, CA"
allm0ther,62.0,26.0,3560.0,,Dark space
vhfigueroaPR,62.0,371.0,149.0,,"Turlock, CA"
Alyssa04908094,62.0,97.0,258.0,,"Pakuranga, Auckland"
tyler_city,62.0,176.0,314.0,,"Turlock, CA"
paiigeetaylorr,62.0,176.0,84.0,,"California, USA"
ImDeadInside97,62.0,170.0,973.0,,Turlock 
ceresrecreation,61.0,51.0,156.0,"Ceres, CA","Ceres, Ca"
EstablshmntShil,61.0,93.0,1705.0,,United States
JxDeano,61.0,72.0,275.0,,"Modesto, CA"
pclark2000,61.0,127.0,51.0,,
lyvierre,61.0,50.0,5823.0,"Turlock, CA",Deadland•California
NewGabeOrder,61.0,73.0,10945.0,,"Modesto, CA"
dori13542,61.0,70.0,210.0,,"Modesto, CA"
dannyrhines,61.0,318.0,552.0,"Ceres, CA","Ceres, CA"
electricskyfam,61.0,112.0,621.0,,"Inland Empire, CA"
dawson_eslinger,60.0,71.0,80.0,,"Ceres, CA"
SydneyStarkey5,60.0,63.0,19.0,,"Oklahoma, USA"
judyaa,60.0,200.0,500.0,,"Modesto, California"
JonTheAverage,60.0,45.0,1131.0,"Turlock, CA",
wetburrito_,60.0,60.0,111.0,,"Modesto, CA"
oznapitsjuliee,60.0,128.0,80.0,,"Modesto, CA"
StanStingBB,60.0,238.0,1109.0,,"Turlock, CA"
luisa_kho,60.0,289.0,63.0,,"Modesto, CA"
crazyfilipino18,59.0,187.0,1241.0,,Modesto CA
Dart__Tech,59.0,15.0,86.0,,"Modesto, CA"
twinrene,59.0,239.0,74.0,,"Modesto, CA"
ASINISTERTACO,59.0,402.0,722.0,,"Modesto, CA"
john_saulter,59.0,249.0,56.0,,"West Modesto, CA"
MoniqueCash13,59.0,86.0,277.0,,"Modesto, CA"
circleofgirls,59.0,15.0,2198.0,,"Modesto, CA"
smileyrobison,59.0,236.0,55.0,,"Turlock, CA"
MC_Kitty05,59.0,93.0,1208.0,,
Misses_Sweety,59.0,67.0,1349.0,,"modesto, ca"
stinkwd,59.0,101.0,1894.0,"Modesto, CA",
noahhelms102,59.0,89.0,62.0,,"Denair, CA"
singdiana,58.0,144.0,333.0,,"Turlock, CA"
sitaaaxo,58.0,100.0,290.0,,"Ceres, CA"
Nikolaizovski,58.0,129.0,157.0,,"Modesto, CA"
Ymkderi,58.0,170.0,2066.0,,
GabrauI,58.0,36.0,4212.0,"Turlock, CA","Central Valley, CA"
Dani_Hinkle,58.0,155.0,155.0,,"Modesto, CA"
InacioHayden,58.0,78.0,4.0,,"Modesto, CA"
tomclarkshark,58.0,114.0,4316.0,,Silicon valley - Liberal Hell 
jdelreal_xx,58.0,67.0,157.0,,"California, USA"
blucky641,58.0,313.0,2203.0,,modesto california
Serg_padilla16,58.0,83.0,216.0,,"Turlock, CA"
marthaquest1,58.0,284.0,3214.0,,
Dreadlordwe,58.0,189.0,3428.0,,"Modesto, CA"
bernielove1969,58.0,208.0,2418.0,,"Irvine, CA"
navibasra1234,58.0,122.0,272.0,,"ceres,ca "
hassandaher112,58.0,489.0,486.0,,
NUduped,58.0,815.0,91.0,,
xo_leilaniii,58.0,235.0,155.0,"Ceres, CA",
VandiepenpPete,58.0,120.0,373.0,,"Modesto, CA"
Calielite7on7,58.0,145.0,492.0,,Inland Empire Ca
MamaSherman,58.0,637.0,443.0,,"Turlock, CA"
Idiotwinz,58.0,49.0,9712.0,,
medeyakomissar6,58.0,222.0,952.0,,
elsa_0928,57.0,120.0,47079.0,,
sym91_,57.0,133.0,500.0,Planet Fitness,
Jordannth,57.0,2142.0,367.0,,
AndruwDrucritty,57.0,58.0,97.0,,"Turlock, CA"
bbymandurrrs,57.0,54.0,2958.0,,
ThunderDanHalen,57.0,72.0,3814.0,,"Modesto, CA"
leoAndrada46,57.0,67.0,123.0,,Ceres (Santa Fe)
jackss_frfr,57.0,43.0,144.0,,out here doing bad shit
cindyrburk,57.0,319.0,7288.0,,
ArcusofBrambles,57.0,120.0,4982.0,,Pacific Northwest
KeyesToLearning,57.0,128.0,182.0,,"Keyes, California"
james_e_gov,57.0,132.0,168.0,,
SaveMartNews,57.0,153.0,56.0,,"Modesto, CA"
AJRuss3,57.0,154.0,1559.0,,
dhollowfarms,57.0,5.0,1948.0,,"Modesto, CA"
hrgeiger13,57.0,243.0,784.0,,"Modesto, CA"
SarahEWelty1,57.0,347.0,1797.0,,
Gaylacticnerd,57.0,348.0,680.0,,"Corning, NY"
beatbebop92,56.0,231.0,6.0,,"Ceres, CA"
iluvmyrayban,56.0,108.0,3031.0,"Modesto, CA",
HeyTurlock,56.0,2.0,223.0,,"Turlock, CA"
tina_cutsinger,56.0,429.0,257.0,,"Kentucky, USA"
alwaysbae2727,56.0,85.0,535.0,,
_brie_nicole,56.0,225.0,515.0,"Modesto, CA",
alesoextra,56.0,57.0,246.0,,"Modesto, CA"
traceywelch4,56.0,353.0,971.0,"Modesto, CA","modesto, california"
GrumpKimiko,56.0,131.0,274.0,,"Midland, TX"
Blockers7ever,56.0,2207.0,538.0,,Orlando
natefan87,56.0,345.0,324.0,,"Modesto, California"
bestdaysofyrlfe,56.0,62.0,2602.0,,"Modesto, CA"
EmaleeMcCoy1,56.0,449.0,494.0,,95356
WebbedMenace4ev,56.0,173.0,2003.0,,"New York, USA"
st0n3r42,56.0,71.0,133.0,,"Modesto, CA"
jwpacheco77,56.0,241.0,982.0,,
xynthiaac,56.0,226.0,512.0,"Modesto, CA","California, USA"
specialladyrina,56.0,318.0,715.0,,modesto
TheRealDavidGil,56.0,118.0,376.0,,Turlock California
RynBadger,56.0,167.0,19066.0,"Turlock, CA","Turlock, Ca"
Vale_ZenobiOk,56.0,225.0,358.0,,
WaitlngOnHoran,55.0,2230.0,551.0,,Sexy Ohio 
JennaxMiranda,55.0,50.0,588.0,,"Inland Empire, CA "
Truthspeach25,55.0,78.0,2120.0,,
Ste7en22,55.0,630.0,1895.0,,Modesto Ca
kmlxxo,55.0,50.0,432.0,,"Ceres, CA"
AlfredMatthews,55.0,12.0,1613.0,," Modesto, CA"
yanezd92,55.0,74.0,1029.0,,"Hughson, CA"
hannahmarieblom,55.0,99.0,105.0,,"Modesto, CA"
Jameylee25,55.0,934.0,1.0,,"Modesto, CA"
queenfern,55.0,190.0,1236.0,,"Modesto, Ca"
Mistlin_Honda,55.0,75.0,1137.0,,"Modesto, CA"
arvinkx,55.0,199.0,448.0,,"Modesto, Ca"
LiveOakGurl,55.0,300.0,722.0,,
alejandpattons,55.0,10.0,4797.0,,"Modesto, CA"
CarleyAzevedo1,55.0,230.0,53.0,,
PinkieSailorPie,55.0,47.0,5643.0,,
motupodcast,55.0,330.0,265.0,,"IE,California, USA"
edgarrm91,55.0,634.0,399.0,,United States
veronicapalafox,55.0,53.0,155.0,,"Modesto, Ca."
PennieCamden,55.0,136.0,897.0,,"St James, MO"
JayTruth1231,54.0,65.0,837.0,,"Inland Empire, CA"
pandora_roux,54.0,705.0,416.0,,playing in the shadows
TackRoomModesto,54.0,31.0,538.0,,"Modesto, Ca"
ElNecoV3,54.0,206.0,5283.0,,Trump Kingdom
jp209,54.0,147.0,642.0,,"Ceres, CA"
mariaserna51,54.0,218.0,328.0,,Modesto Ca
natalie_ggg,54.0,74.0,50.0,,California
_JuanSolo_,54.0,243.0,383.0,,"Inland Empire, CA"
addiecbl,54.0,55.0,1131.0,"Modesto, CA","Modesto, California"
DjRecklessRob1,54.0,100.0,2580.0,,"Modesto, CA"
machinegunaugg,54.0,111.0,454.0,"Hughson, CA","Hughson, CA"
JPuscizna,54.0,73.0,36.0,,"Modesto, CA"
johnsarellano,54.0,53.0,41.0,,"Turlock,Ca"
smky209,54.0,52.0,192.0,,"Modesto, CA"
mbautista_808,54.0,150.0,522.0,"Modesto, CA",
Giovanni__Sacco,54.0,260.0,764.0,,"Modesto, California"
rossir77,54.0,121.0,866.0,,"Ceres, Ca"
victoria_ochoa3,54.0,49.0,46.0,,
ronaldroeun,54.0,70.0,137.0,,"Modesto, CA"
smash__leyyy,54.0,155.0,389.0,,"Livermore, CA"
Creeper1256YT,53.0,40.0,2.0,,"Modesto, CA"
meganmullins39,53.0,97.0,468.0,,"San Diego, CA"
elitemopars,53.0,50.0,98.0,,"Inland Empire, CA"
danielwells04,53.0,194.0,179.0,,"Modesto, CA"
kodaksnack1k,53.0,45.0,554.0,,
yunggjose,53.0,233.0,15.0,,"Modesto, CA"
fg15334,53.0,64.0,149.0,,"Modesto, CA"
rank_warrior,53.0,46.0,2292.0,,"Modesto, CA"
CaitlinDatBae,53.0,719.0,199.0,,"England, United Kingdom"
Mileydi_maciel,53.0,56.0,8.0,,"Modesto, CA"
BHS_Aquatics,53.0,0.0,49.0,,"Modesto, CA"
KKI_OstrichMeat,52.0,62.0,401.0,,"Oudtshoorn, South Africa"
bracs4us,52.0,257.0,1390.0,"Modesto, CA",
boriginal_00,52.0,129.0,313.0,,"Modesto, CA"
maura_ea,52.0,44.0,2513.0,,"Inland Empire, CA"
sfgiantsfandan1,52.0,221.0,2202.0,,"Ceres, CA"
kscallahan,52.0,202.0,167.0,,"Hughson, CA"
curlykylz,52.0,195.0,654.0,,In The Center Of The Ring
kevo_starko,52.0,114.0,95.0,,"Modesto, CA"
gina_scrievers,52.0,77.0,63.0,,"California, USA"
sashababyyyy,52.0,155.0,345.0,,"Empire, CA"
D3rfSki,52.0,165.0,205.0,,"Modesto, CA"
The_Medics_Plus,52.0,271.0,358.0,,Modesto California
TansNiMsMaine,52.0,143.0,8776.0,,
cobsterica350,52.0,66.0,556.0,"Modesto, CA","Modesto, CA"
ThunderHawkTv,52.0,56.0,123.0,,"Modesto, Ca"
Tinkamarink,52.0,171.0,775.0,,"Modesto, CA"
RhiannonRappel,52.0,35.0,6884.0,,"Manitowoc, WI"
RobertaGilmore,52.0,490.0,196.0,,"Modesto, Ca"
randombastary,51.0,97.0,480.0,,"Modesto, Ca"
hannahockenbc,51.0,39.0,3068.0,,"Modesto, CA"
steponmekaoru,51.0,70.0,8342.0,,factkin as @veitsennussija
LaPalomita9,51.0,85.0,206.0,"Turlock, CA",
KayleighMoose69,51.0,99.0,1544.0,,"turlock,california "
thebrandonpike,51.0,137.0,174.0,,"Modesto, CA"
kingof4th_lloyd,51.0,82.0,207.0,,"Modesto, CA"
Trav_M_Williams,51.0,51.0,3600.0,,
Blapinsk,51.0,97.0,1338.0,,"Modesto, CA"
Ajafllores,51.0,118.0,149.0,,"Modesto, CA"
DDraizen,51.0,132.0,531.0,,"Modesto, CA"
danmatfatcat,51.0,112.0,660.0,"Modesto, CA","Oakdale, CA"
Yesicabarrigaa_,51.0,79.0,324.0,,"Turlock, CA"
yoooyvonne,50.0,111.0,48.0,,
MoonyHufflepuff,50.0,227.0,1789.0,,"Modesto, CA"
Imjustrosyy_,50.0,64.0,145.0,,
scfpdcapt,50.0,100.0,109.0,,"Twain Harte, CA"
korasdadbrad,50.0,98.0,524.0,,"Modesto, CA"
Jessgreeneyes,50.0,141.0,141.0,"Turlock, CA","Santa Monica, CA"
JennyRMoore,50.0,412.0,47.0,,"Modesto, CA"
lulugil_,50.0,93.0,910.0,,California
FantaysiaHeart,50.0,292.0,224.0,,
IE_CAMFT,50.0,119.0,118.0,,"Inland Empire, California"
U_My_Boy_Blue,50.0,291.0,1617.0,,Modesto
JJbarajas1,50.0,159.0,370.0,,
EliTheBaker,50.0,98.0,22.0,,Your Mind
jessicarots,50.0,100.0,57.0,,Karlas shadow
Bob_O_Matic,50.0,200.0,586.0,,"Modesto, CA"
rstyballs,50.0,115.0,156.0,,
07CristinaG,50.0,50.0,471.0,,hughson ca
marvdave76,50.0,289.0,264.0,,"Ceres, California"
Will_S25,49.0,93.0,179.0,,
Firedadx3k,49.0,205.0,639.0,,
_becss_,49.0,107.0,126.0,,"Modesto, CA"
raithleann,49.0,150.0,2878.0,,"Philadelphia, PA"
Shneuph,49.0,297.0,2344.0,,"California, USA"
ehammond16,49.0,153.0,1221.0,,"Turlock, California"
Mamachelle726,49.0,196.0,389.0,,"Turlock, Ca"
_jackson0802_,49.0,80.0,329.0,,"Modesto, CA"
mariadean70,49.0,502.0,293.0,"Modesto, CA",Modesto California
kingkatahdins,49.0,529.0,1116.0,"Modesto, CA",
starlita9701,49.0,328.0,9853.0,,"Ceres, CA"
APMCdbaAtlantic,49.0,126.0,2552.0,,"Turlock, Ca"
sasha5758,49.0,217.0,765.0,,"Modesto, CA, USA"
kohana_stanford,49.0,90.0,182.0,,"Modesto, CA"
ernn702,49.0,142.0,242.0,,Modesto Ca
QueenEliaas,49.0,55.0,56.0,,"Turlock,Ca"
Caleb4_20,49.0,45.0,227.0,,"Modesto, CA"
abeisaakcca,49.0,107.0,316.0,,"Reedley, CA"
rmalmada,49.0,429.0,1976.0,,"Turlock, CA"
PrinceMatty5,49.0,261.0,167.0,,"Modesto, CA"
ericlackner,49.0,79.0,769.0,,United States
LMcclureWade,48.0,400.0,407.0,,"Tennessee, USA"
drkourani,48.0,128.0,791.0,,
stephanie_cancy,48.0,78.0,933.0,,"Midi-Pyrénées, France"
IzzyR88,48.0,94.0,132.0,,
DanaeHowell86,48.0,207.0,2045.0,"Modesto, CA","Modesto, CA"
KarenTa78838802,48.0,45.0,1088.0,,"Kinston, NC"
dionnerh,48.0,249.0,8815.0,,Turlock ca.
theone20152016,48.0,47.0,3588.0,,
kailarosenburg4,48.0,148.0,209.0,,"Modesto, CA"
AbelBaez_,48.0,71.0,47.0,,"Modesto, CA"
sporter1955,48.0,117.0,447.0,,
SFAgentDebraW,48.0,100.0,1739.0,,"Modesto, CA"
lxcxte,48.0,135.0,480.0,,
WetBallBrinder,48.0,49.0,56.0,,"Modesto, CA"
mathdrama,48.0,92.0,1451.0,,
_trellthekid_,48.0,385.0,31.0,,
TheRealBright,48.0,66.0,43.0,,"Modesto, CA"
made_for_more,48.0,52.0,46.0,,"Modesto, CA"
blakevella95,48.0,226.0,317.0,,"Modesto, CA"
DonHelbling,48.0,94.0,7300.0,,
CeresHighDrama,48.0,55.0,65.0,,Room 39
Valkyrieni,47.0,67.0,885.0,,nearest shooting range
MarLouieMiller,47.0,98.0,279.0,,"Inland Empire, CA"
daniellelau,47.0,279.0,71.0,,"modesto, ca"
lucas_olivas114,47.0,56.0,456.0,,"Modesto, CA"
Ko_amio,47.0,130.0,713.0,,
JacobSklar98,47.0,98.0,30.0,,"Modesto, CA"
jolenejobe1,47.0,117.0,5364.0,,"modesto, ca"
leslievargas18_,47.0,106.0,33.0,,"Turlock, CA"
800m_Thomas,47.0,91.0,6.0,,"Turlock, CA"
lady_michi___,47.0,157.0,636.0,,I live in a pce of woner :)
Denair_Football,47.0,11.0,70.0,,"Denair, CA"
dswizzy_,47.0,54.0,277.0,,"San Jose, CA"
CodeRedAddictMD,47.0,117.0,1978.0,"Turlock, CA","Turlock, CA"
KJRKRH,47.0,65.0,914.0,,
Trenuty,47.0,153.0,368.0,,Modesto 
TurlockSmith,47.0,11.0,813.0,,"Turlock, CA"
robo_taylor,47.0,157.0,216.0,,Kekistan
_blaqmoon,47.0,158.0,1384.0,,"Turlock, CA"
guitargolfer24,46.0,75.0,70.0,,"Modesto, CA"
jose_dlc13,46.0,61.0,215.0,,"Oakdale, CA"
_natalietorress,46.0,98.0,30.0,,"Ceres, CA"
savageman209,46.0,87.0,222.0,,"Turlock, CA"
jonosilveira7,46.0,99.0,54.0,,
darkone83,46.0,79.0,92.0,,"Modesto, Ca"
lexiecrawfish,46.0,124.0,374.0,"Modesto, CA","Smalltown, USA"
RivCo_Water,46.0,128.0,23.0,,
_Pandagirl900_,46.0,234.0,22.0,,"Georgia,USA"
SarahSpirits,46.0,54.0,110.0,,"Modesto, CA"
QueenNorene,46.0,203.0,610.0,,"Modesto, CA"
joeyoliveira95,46.0,100.0,891.0,,"Turlock, CA"
SarahHepiahh,46.0,1828.0,594.0,,South Carolina
ericamariaag,46.0,161.0,1211.0,,"Turlock, CA"
FSBcycling,46.0,3.0,762.0,,Modesto CA
karen4wraps,46.0,278.0,254.0,"Turlock, CA","California, USA"
cfaulkerson16,46.0,174.0,10392.0,,
TurlockBride,46.0,79.0,1804.0,,"Turlock, CA"
karamarika,46.0,53.0,2051.0,,"Modesto, CA"
AnnTayor,45.0,84.0,63.0,,
McKechnieE,45.0,63.0,3153.0,,"Hughson, Ca."
queenfancygirl,45.0,121.0,2267.0,,
pannaxbb,45.0,35.0,818.0,"Modesto, CA",
riversl706,45.0,105.0,4622.0,,Las Vegas
SavOnEnrg,45.0,101.0,90.0,,"Modesto, CA"
senorkevin2016,45.0,172.0,29.0,,"Turlock, CA"
hujaveqlvos,45.0,1543.0,636.0,,New York
Queenn_Selena,45.0,80.0,713.0,,Back & Forth
antscoffin,45.0,48.0,197.0,,"Los Angeles, CA"
BecksCadile,45.0,395.0,1157.0,,"Modesto, CA"
gigi_171,45.0,91.0,1036.0,,"Modesto, CA"
chadwrich,45.0,130.0,185.0,,"pleasanton, ca"
eyebots,45.0,76.0,16137.0,,ceres
oliverwitha0,45.0,145.0,233.0,"Modesto, CA",
_Justlowriders,45.0,17.0,65.0,,"Ceres, CA"
aliciajeanette_,45.0,157.0,24016.0,"Modesto, CA","Oakdale, CA"
NadineeeKittty,45.0,140.0,980.0,,"Inland Empire, CA"
TD30for30,45.0,37.0,33.0,,
cholletfamilly4,45.0,88.0,1790.0,,
phspridesoccer,45.0,46.0,74.0,,"Turlock, CA"
xolexiv,44.0,44.0,879.0,,"Fontana, CA"
nyvs69,44.0,135.0,890.0,,
princessa_rena,44.0,150.0,116.0,,"Turlock, CA"
Dez_Bear,44.0,36.0,827.0,,Unmmmm at home..
beazus53,44.0,391.0,790.0,,
MakeUpAddict84,44.0,129.0,121.0,,"Modesto, CA"
Happydrawsart1,44.0,392.0,76.0,,
AlanxMichael,44.0,133.0,1497.0,,"Modesto, CA"
wjimenez,44.0,283.0,361.0,"Modesto, CA","Elk Grove, CA"
oceanblue222,44.0,240.0,1644.0,,
brcopp07,44.0,82.0,351.0,"Modesto, CA",
EPIKJMK,44.0,102.0,3322.0,,"Modesto, CA"
Fire_Fly464,44.0,28.0,3004.0,,
tomicheri,44.0,219.0,452.0,,modesto
racczworld,44.0,18.0,1529.0,,"TURLOCK, CA"
DVPROCURADOR,44.0,121.0,4347.0,,"Sacramento, CA"
Damisela_MB,44.0,215.0,1884.0,,"Turlock, CA"
csustansoa,44.0,25.0,392.0,,"Turlock, CA"
purpleowls1594,43.0,39.0,1541.0,,"Modesto, CA"
TaideZamora,43.0,21.0,8.0,,"Modesto, California"
ta2d,43.0,319.0,904.0,,"Modesto,Ca."
pamboyd_,43.0,91.0,524.0,,"Modesto, CA"
unitedsamaritan,43.0,163.0,140.0,,"Turlock, CA"
jussolis11,43.0,59.0,24.0,,"Turlock, CA"
CariJayneSwegs,43.0,152.0,777.0,,"Modesto, CA"
sgarcia2581,43.0,246.0,213.0,,"Modesto, CA"
KaSh_WiTa_K925,43.0,206.0,105.0,,"Modesto, CA"
bryonthor,43.0,116.0,2789.0,,"Long Beach, CA"
stanislausedge8,43.0,16.0,3651.0,,"Ceres,Ca"
ashleyyy_04,43.0,47.0,874.0,,"Modesto, CA"
alhamal209,43.0,214.0,8.0,,"Modesto, CA"
nrr_2k15,43.0,60.0,73.0,,"Turlock, CA"
xParfaltx,43.0,2175.0,619.0,,In my own wonderland...
fckndree,43.0,35.0,964.0,"Turlock, CA","Atwater, CA"
ericnjung,43.0,48.0,36.0,,
pprincsss_s,43.0,112.0,37.0,,"Modesto, CA"
veelove09,43.0,116.0,322.0,,"Modesto, California"
firelinemedia,43.0,145.0,78.0,,
intostardust76,42.0,106.0,312.0,,
BrontSmoth,42.0,180.0,1017.0,,"Modesto, California"
DiamondHawk567,42.0,74.0,42.0,,"Modesto, CA"
mlaila1,42.0,122.0,1212.0,,"Modesto,CA"
josevalens55,42.0,167.0,123.0,,"Ceres, CA"
michelle05jim,42.0,88.0,48.0,,
Zamixren,42.0,82.0,317.0,,"England, United Kingdom"
SkinnyLukie,42.0,341.0,198.0,,"Modesto, Ca"
MJCLitAndLang,42.0,207.0,40.0,,"Modesto, CA"
watsonisabout1,42.0,239.0,396.0,,
